Station	Date(NZST)	Height(m)	Pressure(hPa)	Tair(C)	Tdew(C)	Dir(degT)	Speed(m/s)	StdFlag	RsdFlag	WndFlag	IceFlag	TurFlag	Orig	
17355	20130810:0600	4200	603	-	-	75	4.6	N	-	1	-	H	Y
17355	20130810:0600	5400	514	-	-	350	8.8	N	-	1	-	H	Y
17355	20130810:0600	5607	500	-	-	350	8.8	Y	-	0	-	P	Y
17355	20130810:1200	7	1000.8	13.2	12	161	5.1	Y	4	4	-	H	U
17355	20130810:1200	14	1000	13	-	150	6.2	Y	0	0	7	P	U
17355	20130810:1200	22	999	13	-	-	-	N	1	-	-	-	U
17355	20130810:1200	307	965	-	-	120	9.8	N	-	1	-	H	U
17355	20130810:1200	390	956	11	-	-	-	N	1	-	-	-	U
17355	20130810:1200	416	953	12	-	-	-	N	1	-	-	-	U
17355	20130810:1200	451	949	10.4	-	-	-	N	1	-	-	-	U
17355	20130810:1200	607	931	-	-	140	8.2	N	-	1	-	H	U
17355	20130810:1200	664	925	9.8	-	100	9.8	Y	0	0	4	P	U
17355	20130810:1200	691	922	10.4	-	-	-	N	1	-	-	-	U
17355	20130810:1200	718	919	9.2	-	-	-	N	1	-	-	-	U
17355	20130810:1200	907	898	-	-	95	12.9	N	-	1	-	H	U
17355	20130810:1200	1084	879	6.6	-	-	-	N	1	-	-	-	U
17355	20130810:1200	1359	850	5.8	-	80	14.9	Y	0	0	3	P	U
17355	20130810:1200	1507	835	-	-	80	14.9	N	-	1	-	H	U
17355	20130810:1200	2707	719	-	-	120	8.8	N	-	1	-	H	U
17355	20130810:1200	2922	700	-2.5	-	105	7.7	Y	0	0	2	P	U
17355	20130810:1200	3307	667	-	-	100	10.3	N	-	1	-	H	U
17355	20130810:1200	3607	642	-	-	125	8.2	N	-	1	-	H	U
17355	20130810:1200	4106	602	-7.9	-	-	-	N	1	-	-	-	U
17355	20130810:1200	4207	594	-	-	95	6.7	N	-	1	-	H	U
17355	20130810:1200	5407	508	-	-	40	5.1	N	-	1	-	H	U
17355	20130810:1200	5496	502	-16.1	-	-	-	N	1	-	-	-	U
17355	20130810:1200	5526	500	-16.1	-	40	5.1	Y	0	0	1	P	U
17355	20130810:1800	300	978	-	-	180	7.2	N	-	1	-	H	Y
17355	20130810:1800	600	943	-	-	155	13.4	N	-	1	-	H	Y
17355	20130810:1800	768	925	-	-	145	13.9	Y	-	0	-	P	Y
17355	20130810:1800	900	911	-	-	140	13.4	N	-	1	-	H	Y
17355	20130810:1800	1460	850	-	-	125	17	Y	-	0	-	P	Y
17355	20130810:1800	1500	846	-	-	125	17	N	-	1	-	H	Y
17355	20130810:1800	3000	702	-	-	95	12.4	N	-	1	-	H	Y
17355	20130810:1800	3016	700	-	-	95	12.4	Y	-	0	-	P	Y
17355	20130810:1800	4200	603	-	-	95	6.2	N	-	1	-	H	Y
17355	20130811:0600	0	1013	-	-	235	3.6	Y	-	4	-	H	Y
17355	20130811:0600	300	978	-	-	240	8.8	N	-	1	-	H	Y
17355	20130811:0600	600	943	-	-	225	8.8	N	-	1	-	H	Y
17355	20130811:0600	768	925	-	-	235	11.3	Y	-	0	-	P	Y
17355	20130811:0600	900	911	-	-	240	11.3	N	-	1	-	H	Y
17355	20130811:0600	1460	850	-	-	245	11.3	Y	-	0	-	P	Y
17355	20130811:0600	1500	846	-	-	245	11.3	N	-	1	-	H	Y
17355	20130811:0600	1800	817	-	-	240	12.4	N	-	1	-	H	Y
17355	20130811:0600	2100	788	-	-	210	13.4	N	-	1	-	H	Y
17355	20130811:0600	2400	759	-	-	225	12.9	N	-	1	-	H	Y
17355	20130811:0600	3016	700	-	-	225	12.9	Y	-	0	-	P	Y
17355	20130811:0600	4200	603	-	-	235	13.4	N	-	1	-	H	Y
17355	20130811:1200	7	994.5	14.3	12.8	242	10.1	Y	4	4	-	H	U
17355	20130811:1200	28	992	13.6	-	-	-	N	1	-	-	-	U
17355	20130811:1200	307	959	-	-	245	12.4	N	-	1	-	H	U
17355	20130811:1200	611	925	8.8	-	245	19	Y	0	1	5	P	U
17355	20130811:1200	665	919	7.6	-	-	-	N	1	-	-	-	U
17355	20130811:1200	907	892	-	-	250	20.6	N	-	1	-	H	U
17355	20130811:1200	1303	850	4	-	245	17.5	Y	0	0	4	P	U
17355	20130811:1200	1507	829	-	-	245	17.5	N	-	1	-	H	U
17355	20130811:1200	1807	798	-	-	235	14.9	N	-	1	-	H	U
17355	20130811:1200	2855	700	-4.7	-	255	14.9	Y	0	0	3	P	U
17355	20130811:1200	4026	602	-11.5	-	-	-	N	1	-	-	-	U
17355	20130811:1200	4207	588	-	-	255	14.9	N	-	1	-	H	U
17355	20130811:1200	5392	502	-21.5	-	-	-	N	1	-	-	-	U
17355	20130811:1200	5407	501	-	-	265	6.2	N	-	1	-	H	U
17355	20130811:1200	5421	500	-21.5	-	265	6.2	Y	0	0	2	P	U
17355	20130811:1800	0	1013	-	-	250	8.8	Y	-	4	-	H	Y
17355	20130811:1800	300	978	-	-	235	14.4	N	-	1	-	H	Y
17355	20130811:1800	600	943	-	-	240	17.5	N	-	1	-	H	Y
17355	20130811:1800	768	925	-	-	240	20.1	Y	-	0	-	P	Y
17355	20130811:1800	900	911	-	-	235	20.1	N	-	1	-	H	Y
17355	20130811:1800	1460	850	-	-	245	25.2	Y	-	0	-	P	Y
17355	20130811:1800	1500	846	-	-	245	25.2	N	-	1	-	H	Y
17355	20130811:1800	2100	788	-	-	250	18.5	N	-	1	-	H	Y
17355	20130811:1800	3000	702	-	-	245	13.9	N	-	1	-	H	Y
17355	20130811:1800	3016	700	-	-	245	13.9	Y	-	0	-	P	Y
17355	20130811:1800	4200	603	-	-	265	10.3	N	-	1	-	H	Y
17355	20130811:1800	4800	556	-	-	265	12.9	N	-	1	-	H	Y
17355	20130812:0600	300	978	-	-	255	13.9	N	-	1	-	H	Y
17355	20130812:0600	600	943	-	-	250	16.5	N	-	1	-	H	Y
17355	20130812:0600	768	925	-	-	240	13.9	Y	-	0	-	P	Y
17355	20130812:0600	900	911	-	-	240	13.9	N	-	1	-	H	Y
17355	20130812:0600	1460	850	-	-	250	20.1	Y	-	0	-	P	Y
17355	20130812:0600	1500	846	-	-	250	20.1	N	-	1	-	H	Y
17355	20130812:0600	3016	700	-	-	255	19	Y	-	0	-	P	Y
17355	20130812:0600	4200	603	-	-	250	21.6	N	-	1	-	H	Y
17355	20130812:0600	5607	500	-	-	255	24.7	Y	-	0	-	P	Y
17355	20130812:0600	6300	454	-	-	245	23.2	N	-	1	-	H	Y
17355	20130812:1200	7	1000.4	11.8	9.1	254	10	Y	4	4	-	H	U
17355	20130812:1200	10	1000	12.2	-	245	12.9	Y	0	0	7	P	U
17355	20130812:1200	18	999	12.2	-	-	-	N	1	-	-	-	U
17355	20130812:1200	77	992	13	-	-	-	N	1	-	-	-	U
17355	20130812:1200	256	971	10.2	-	-	-	N	1	-	-	-	U
17355	20130812:1200	307	965	-	-	235	13.9	N	-	1	-	H	U
17355	20130812:1200	411	953	10	-	-	-	N	1	-	-	-	U
17355	20130812:1200	446	949	8.4	-	-	-	N	1	-	-	-	U
17355	20130812:1200	507	942	9.4	-	-	-	N	1	-	-	-	U
17355	20130812:1200	533	939	7.8	-	-	-	N	1	-	-	-	U
17355	20130812:1200	607	931	-	-	230	17	N	-	1	-	H	U
17355	20130812:1200	657	925	7.6	-	240	18	Y	0	0	4	P	U
17355	20130812:1200	773	912	7.2	-	-	-	N	1	-	-	-	U
17355	20130812:1200	907	897	-	-	240	17.5	N	-	1	-	H	U
17355	20130812:1200	1037	883	3.2	-	-	-	N	1	-	-	-	U
17355	20130812:1200	1074	879	4.6	-	-	-	N	1	-	-	-	U
17355	20130812:1200	1251	860	1.8	-	-	-	N	1	-	-	-	U
17355	20130812:1200	1345	850	2.2	-	235	19.6	Y	1	0	3	P	U
17355	20130812:1200	1507	833	-	-	235	19.6	N	-	1	-	H	U
17355	20130812:1200	2879	700	-9.1	-	230	22.1	Y	0	0	3	P	U
17355	20130812:1200	3007	688	-	-	230	22.1	N	-	1	-	H	U
17355	20130812:1200	3607	635	-	-	245	18.5	N	-	1	-	H	U
17355	20130812:1200	4207	586	-	-	245	25.2	N	-	1	-	H	U
17355	20130812:1200	5365	502	-26.9	-	-	-	N	1	-	-	-	U
17355	20130812:1200	5394	500	-26.9	-	245	22.6	Y	0	0	2	P	U
17355	20130812:1200	5407	499	-	-	245	22.6	N	-	1	-	H	U
17355	20130812:1800	0	1013	-	-	245	10.8	Y	-	4	-	H	Y
17355	20130812:1800	300	978	-	-	240	14.4	N	-	1	-	H	Y
17355	20130812:1800	600	943	-	-	230	15.4	N	-	1	-	H	Y
17355	20130812:1800	768	925	-	-	245	19	Y	-	0	-	P	Y
17355	20130812:1800	900	911	-	-	230	17	N	-	1	-	H	Y
17355	20130812:1800	1460	850	-	-	235	18.5	Y	-	0	-	P	Y
17355	20130812:1800	1500	846	-	-	235	18.5	N	-	1	-	H	Y
17355	20130812:1800	3016	700	-	-	235	19	Y	-	0	-	P	Y
17355	20130812:1800	4200	603	-	-	220	18	N	-	1	-	H	Y
17355	20130812:1800	5400	514	-	-	200	9.3	N	-	1	-	H	Y
17355	20130812:1800	5607	500	-	-	200	9.3	Y	-	0	-	P	Y
17355	20130813:0000	7	1004.8	11.4	9.1	253	9.2	Y	4	4	-	H	U
17355	20130813:0000	47	1000	11.4	-	235	12.4	Y	0	0	6	P	U
17355	20130813:0000	55	999	11.4	-	-	-	N	1	-	-	-	U
17355	20130813:0000	307	969	-	-	245	13.9	N	-	1	-	H	U
17355	20130813:0000	607	934	-	-	240	16.5	N	-	1	-	H	U
17355	20130813:0000	691	925	6.4	-	235	17.5	Y	0	0	4	P	U
17355	20130813:0000	907	901	-	-	235	18.5	N	-	1	-	H	U
17355	20130813:0000	1207	868	-	-	250	18	N	-	1	-	H	U
17355	20130813:0000	1377	850	1.4	-	240	17	Y	1	0	3	P	U
17355	20130813:0000	1507	836	-	-	240	17	N	-	1	-	H	U
17355	20130813:0000	2918	700	-5.9	-	230	14.9	Y	0	0	2	P	U
17355	20130813:0000	3180	677	-6.1	-	-	-	N	1	-	-	-	U
17355	20130813:0000	3473	652	-8.5	-	-	-	N	1	-	-	-	U
17355	20130813:0000	3607	641	-	-	230	18	N	-	1	-	H	U
17355	20130813:0600	0	1013	-	-	255	4.1	Y	-	4	-	H	Y
17355	20130813:0600	300	978	-	-	210	9.8	N	-	1	-	H	Y
17355	20130813:0600	600	943	-	-	245	13.9	N	-	1	-	H	Y
17355	20130813:0600	768	925	-	-	240	14.4	Y	-	0	-	P	Y
17355	20130813:0600	900	911	-	-	245	14.9	N	-	1	-	H	Y
17355	20130813:0600	1460	850	-	-	245	12.9	Y	-	0	-	P	Y
17355	20130813:0600	1500	846	-	-	245	12.9	N	-	1	-	H	Y
17355	20130813:0600	3016	700	-	-	230	18.5	Y	-	0	-	P	Y
17355	20130813:0600	4200	603	-	-	225	20.1	N	-	1	-	H	Y
17355	20130813:0600	5400	514	-	-	225	19	N	-	1	-	H	Y
17355	20130813:0600	5607	500	-	-	225	19	Y	-	0	-	P	Y
17355	20130813:1200	7	1007.3	15.9	9.9	262	6.8	Y	4	4	-	H	U
17355	20130813:1200	43	1003	15.4	-	-	-	N	1	-	-	-	U
17355	20130813:1200	68	1000	15.4	-	300	5.7	Y	0	0	6	P	U
17355	20130813:1200	307	972	-	-	295	6.2	N	-	1	-	H	U
17355	20130813:1200	607	938	-	-	290	6.7	N	-	1	-	H	U
17355	20130813:1200	719	925	8.6	-	300	4.6	Y	0	0	3	P	U
17355	20130813:1200	907	904	-	-	295	10.3	N	-	1	-	H	U
17355	20130813:1200	1409	850	2.2	-	285	11.3	Y	1	0	2	P	U
17355	20130813:1200	1507	840	-	-	285	11.3	N	-	1	-	H	U
17355	20130813:1200	1878	802	2.6	-	-	-	N	1	-	-	-	U
17355	20130813:1200	2364	755	0.8	-	-	-	N	1	-	-	-	U
17355	20130813:1200	2966	700	-3.9	-	280	17.5	Y	1	0	1	P	U
17355	20130813:1200	4207	595	-	-	260	17	N	-	1	-	H	U
17355	20130813:1200	5407	509	-	-	250	21.1	N	-	1	-	H	U
17355	20130813:1200	5516	502	-18.9	-	-	-	N	1	-	-	-	U
17355	20130813:1200	5546	500	-18.9	-	250	21.1	Y	0	0	1	P	U
17355	20130813:1800	0	1013	-	-	330	8.2	Y	-	4	-	H	Y
17355	20130813:1800	300	978	-	-	320	9.8	N	-	1	-	H	Y
17355	20130813:1800	600	943	-	-	310	13.9	N	-	1	-	H	Y
17355	20130813:1800	768	925	-	-	310	17.5	Y	-	0	-	P	Y
17355	20130813:1800	900	911	-	-	315	17	N	-	1	-	H	Y
17355	20130813:1800	1460	850	-	-	290	19	Y	-	0	-	P	Y
17355	20130813:1800	1500	846	-	-	290	19	N	-	1	-	H	Y
17355	20130813:1800	1800	817	-	-	300	18	N	-	1	-	H	Y
17355	20130813:1800	3016	700	-	-	290	19	Y	-	0	-	P	Y
17355	20130813:1800	4200	603	-	-	285	16.5	N	-	1	-	H	Y
17355	20130813:1800	5400	514	-	-	280	18.5	N	-	1	-	H	Y
17355	20130813:1800	5607	500	-	-	280	18.5	Y	-	0	-	P	Y
17355	20130814:0600	0	1013	-	-	260	5.1	Y	-	4	-	H	Y
17355	20130814:0600	300	978	-	-	245	10.3	N	-	1	-	H	Y
17355	20130814:0600	600	943	-	-	235	9.3	N	-	1	-	H	Y
17355	20130814:0600	768	925	-	-	240	11.8	Y	-	0	-	P	Y
17355	20130814:0600	900	911	-	-	225	10.3	N	-	1	-	H	Y
17355	20130814:0600	1460	850	-	-	240	11.3	Y	-	0	-	P	Y
17355	20130814:0600	1500	846	-	-	240	11.3	N	-	1	-	H	Y
17355	20130814:0600	2700	730	-	-	260	12.4	N	-	1	-	H	Y
17355	20130814:0600	3000	702	-	-	250	13.4	N	-	1	-	H	Y
17355	20130814:0600	3016	700	-	-	250	13.4	Y	-	0	-	P	Y
17355	20130814:0600	4200	603	-	-	275	18.5	N	-	1	-	H	Y
17355	20130814:0600	5400	514	-	-	270	17.5	N	-	1	-	H	Y
17355	20130814:0600	5607	500	-	-	270	17.5	Y	-	0	-	P	Y
17355	20130814:1200	7	1006.8	15	8.8	234	6.4	Y	4	4	-	H	U
17355	20130814:1200	14	1006	13.2	-	-	-	N	1	-	-	-	U
17355	20130814:1200	64	1000	13	-	235	8.2	Y	0	0	6	P	U
17355	20130814:1200	307	971	-	-	230	8.2	N	-	1	-	H	U
17355	20130814:1200	607	937	-	-	240	8.8	N	-	1	-	H	U
17355	20130814:1200	711	925	7	-	245	9.3	Y	0	0	3	P	U
17355	20130814:1200	907	903	-	-	240	10.8	N	-	1	-	H	U
17355	20130814:1200	1398	850	1	-	240	9.3	Y	0	0	3	P	U
17355	20130814:1200	1507	838	-	-	240	9.3	N	-	1	-	H	U
17355	20130814:1200	1685	820	-1.9	-	-	-	N	1	-	-	-	U
17355	20130814:1200	2926	700	-9.1	-	275	12.9	Y	0	0	2	P	U
17355	20130814:1200	3007	693	-	-	275	12.9	N	-	1	-	H	U
17355	20130814:1200	4077	602	-16.5	-	-	-	N	1	-	-	-	U
17355	20130814:1200	4207	591	-	-	275	21.1	N	-	1	-	H	U
17355	20130814:1200	5413	502	-27.7	-	265	20.1	N	1	1	-	H	U
17355	20130814:1200	5442	500	-27.7	-	265	20.1	Y	0	0	2	P	U
17355	20130814:1800	0	1013	-	-	225	4.1	Y	-	4	-	H	Y
17355	20130814:1800	300	978	-	-	225	12.4	N	-	1	-	H	Y
17355	20130814:1800	600	943	-	-	225	11.3	N	-	1	-	H	Y
17355	20130814:1800	768	925	-	-	225	12.4	Y	-	0	-	P	Y
17355	20130814:1800	900	911	-	-	225	16	N	-	1	-	H	Y
17355	20130814:1800	1460	850	-	-	220	16.5	Y	-	0	-	P	Y
17355	20130814:1800	1500	846	-	-	220	16.5	N	-	1	-	H	Y
17355	20130814:1800	3000	702	-	-	230	20.1	N	-	1	-	H	Y
17355	20130814:1800	3016	700	-	-	230	20.1	Y	-	0	-	P	Y
17355	20130814:1800	3600	652	-	-	210	28.8	N	-	1	-	H	Y
17355	20130814:1800	4200	603	-	-	215	30.4	N	-	1	-	H	Y
17355	20130814:1800	5607	500	-	-	225	38.6	Y	-	0	-	P	Y
17355	20130814:1800	7200	401	-	-	220	41.7	N	-	1	-	H	Y
17355	20130814:1800	7220	400	-	-	220	41.7	Y	-	0	-	P	Y
17355	20130815:0600	0	1013	-	-	250	5.1	Y	-	4	-	H	Y
17355	20130815:0600	300	978	-	-	235	7.7	N	-	1	-	H	Y
17355	20130815:0600	600	943	-	-	225	8.8	N	-	1	-	H	Y
17355	20130815:0600	768	925	-	-	235	10.3	Y	-	0	-	P	Y
17355	20130815:0600	900	911	-	-	240	10.8	N	-	1	-	H	Y
17355	20130815:0600	1460	850	-	-	245	10.3	Y	-	0	-	P	Y
17355	20130815:0600	1500	846	-	-	245	10.3	N	-	1	-	H	Y
17355	20130815:0600	3016	700	-	-	250	16	Y	-	0	-	P	Y
17355	20130815:0600	4200	603	-	-	245	16.5	N	-	1	-	H	Y
17355	20130815:0600	5400	514	-	-	240	21.6	N	-	1	-	H	Y
17355	20130815:0600	5607	500	-	-	240	21.6	Y	-	0	-	P	Y
17355	20130815:1200	7	1016.4	14.4	7.6	259	5.9	Y	4	4	-	H	U
17355	20130815:1200	35	1013	13.2	-	-	-	N	1	-	-	-	U
17355	20130815:1200	143	1000	11.8	-	250	9.3	Y	0	0	5	P	U
17355	20130815:1200	307	980	-	-	255	8.2	N	-	1	-	H	U
17355	20130815:1200	607	945	-	-	255	8.2	N	-	1	-	H	U
17355	20130815:1200	787	925	5.6	-	245	9.3	Y	0	0	2	P	U
17355	20130815:1200	907	911	-	-	245	8.8	N	-	1	-	H	U
17355	20130815:1200	1073	893	2.8	-	-	-	N	1	-	-	-	U
17355	20130815:1200	1284	870	2	-	-	-	N	1	-	-	-	U
17355	20130815:1200	1349	863	0.2	-	-	-	N	1	-	-	-	U
17355	20130815:1200	1471	850	0	-	245	9.8	Y	0	0	0	P	U
17355	20130815:1200	1507	846	-	-	245	9.8	N	-	1	-	H	U
17355	20130815:1200	1807	815	-	-	270	11.3	N	-	1	-	H	U
17355	20130815:1200	1937	802	0.4	-	-	-	N	1	-	-	-	U
17355	20130815:1200	1997	796	2.2	-	-	-	N	1	-	-	-	U
17355	20130815:1200	2107	785	-	-	265	14.4	N	-	1	-	H	U
17355	20130815:1200	2232	773	-1.3	-	-	-	N	1	-	-	-	U
17355	20130815:1200	2707	728	-	-	255	14.9	N	-	1	-	H	U
17355	20130815:1200	2953	706	-2.5	-	-	-	N	1	-	-	-	U
17355	20130815:1200	3021	700	-2.5	-	260	17.5	Y	0	0	0	P	U
17355	20130815:1200	4507	578	-	-	255	14.4	N	-	1	-	H	U
17355	20130815:1200	4690	564	-16.5	-	-	-	N	1	-	-	-	U
17355	20130815:1800	0	1013	-	-	350	1.5	Y	-	4	-	H	Y
17355	20130815:1800	300	978	-	-	250	4.1	N	-	1	-	H	Y
17355	20130815:1800	600	943	-	-	230	3.1	N	-	1	-	H	Y
17355	20130815:1800	768	925	-	-	260	6.2	Y	-	0	-	P	Y
17355	20130815:1800	900	911	-	-	245	6.7	N	-	1	-	H	Y
17355	20130815:1800	1460	850	-	-	245	8.8	Y	-	0	-	P	Y
17355	20130815:1800	1500	846	-	-	245	8.8	N	-	1	-	H	Y
17355	20130815:1800	1800	817	-	-	260	13.9	N	-	1	-	H	Y
17355	20130815:1800	3000	702	-	-	255	13.9	N	-	1	-	H	Y
17355	20130815:1800	3016	700	-	-	255	13.9	Y	-	0	-	P	Y
17355	20130815:1800	3600	652	-	-	270	13.4	N	-	1	-	H	Y
17355	20130816:0600	0	1013	-	-	360	0.5	Y	-	4	-	H	Y
17355	20130816:0600	300	978	-	-	40	7.7	N	-	1	-	H	Y
17355	20130816:0600	600	943	-	-	360	7.7	N	-	1	-	H	Y
17355	20130816:0600	768	925	-	-	10	10.8	Y	-	0	-	P	Y
17355	20130816:0600	900	911	-	-	5	11.3	N	-	1	-	H	Y
17355	20130816:0600	1460	850	-	-	340	13.9	Y	-	0	-	P	Y
17355	20130816:0600	1500	846	-	-	340	13.9	N	-	1	-	H	Y
17355	20130816:0600	2100	788	-	-	340	14.9	N	-	1	-	H	Y
17355	20130816:0600	2400	759	-	-	325	13.4	N	-	1	-	H	Y
17355	20130816:0600	3000	702	-	-	345	11.8	N	-	1	-	H	Y
17355	20130816:0600	3016	700	-	-	345	11.8	Y	-	0	-	P	Y
17355	20130816:0600	4200	603	-	-	340	16.5	N	-	1	-	H	Y
17355	20130816:0600	5400	514	-	-	305	18	N	-	1	-	H	Y
17355	20130816:0600	5607	500	-	-	305	18	Y	-	0	-	P	Y
17355	20130816:0600	5700	494	-	-	305	25.2	N	-	1	-	H	Y
17355	20130816:1200	7	1008.9	14.7	10.7	40	9.2	Y	4	4	-	H	U
17355	20130816:1200	31	1006	13.4	-	-	-	N	1	-	-	-	U
17355	20130816:1200	81	1000	13.2	-	30	12.4	Y	0	0	5	P	U
17355	20130816:1200	307	973	-	-	30	13.4	N	-	1	-	H	U
17355	20130816:1200	607	938	-	-	30	13.9	N	-	1	-	H	U
17355	20130816:1200	1207	873	-	-	5	18.5	N	-	1	-	H	U
17355	20130816:1200	1231	870	4.2	-	-	-	N	1	-	-	-	U
17355	20130816:1200	1711	820	2.6	-	-	-	N	1	-	-	-	U
17355	20130816:1200	1807	810	-	-	10	18.5	N	-	1	-	H	U
17355	20130816:1200	1890	802	0.2	-	-	-	N	1	-	-	-	U
17355	20130816:1200	2407	750	-	-	350	12.4	N	-	1	-	H	U
17355	20130816:1200	6007	469	-	-	330	28.8	N	-	1	-	H	U
17355	20130816:1200	6061	466	-22.1	-	-	-	N	1	-	-	-	U
17355	20130816:1800	0	1013	-	-	5	6.2	Y	-	4	-	H	Y
17355	20130816:1800	300	978	-	-	10	7.2	N	-	1	-	H	Y
17355	20130816:1800	600	943	-	-	350	7.7	N	-	1	-	H	Y
17355	20130816:1800	768	925	-	-	325	8.2	Y	-	0	-	P	Y
17355	20130816:1800	900	911	-	-	325	12.4	N	-	1	-	H	Y
17355	20130816:1800	1460	850	-	-	325	9.8	Y	-	0	-	P	Y
17355	20130816:1800	1500	846	-	-	325	9.8	N	-	1	-	H	Y
17355	20130816:1800	3016	700	-	-	340	15.4	Y	-	0	-	P	Y
17355	20130816:1800	4200	603	-	-	355	19	N	-	1	-	H	Y
17355	20130816:1800	4800	556	-	-	5	21.1	N	-	1	-	H	Y
17355	20130817:0000	7	1004.1	10.9	9.9	349	3.1	Y	4	4	-	H	U
17355	20130817:0000	607	934	-	-	295	9.3	N	-	1	-	H	U
17355	20130817:0000	627	932	9	-	-	-	N	1	-	-	-	U
17355	20130817:0000	689	925	9	-	295	9.3	Y	0	0	4	P	U
17355	20130817:0600	0	1013	-	-	5	7.7	Y	-	4	-	H	Y
17355	20130817:0600	300	978	-	-	345	9.8	N	-	1	-	H	Y
17355	20130817:0600	600	943	-	-	320	11.8	N	-	1	-	H	Y
17355	20130817:0600	768	925	-	-	325	13.4	Y	-	0	-	P	Y
17355	20130817:0600	900	911	-	-	325	12.9	N	-	1	-	H	Y
17355	20130817:0600	1460	850	-	-	320	10.3	Y	-	0	-	P	Y
17355	20130817:0600	1500	846	-	-	320	10.3	N	-	1	-	H	Y
17355	20130817:0600	3016	700	-	-	330	9.3	Y	-	0	-	P	Y
17355	20130817:0600	4200	603	-	-	330	7.2	N	-	1	-	H	Y
17355	20130817:1200	7	1004.4	15.5	9.7	17	6.4	Y	4	4	-	H	U
17355	20130817:1200	19	1003	14.4	-	-	-	N	1	-	-	-	U
17355	20130817:1200	44	1000	13.8	-	25	7.2	Y	0	0	6	P	U
17355	20130817:1200	307	969	-	-	350	8.2	N	-	1	-	H	U
17355	20130817:1200	607	935	-	-	340	6.2	N	-	1	-	H	U
17355	20130817:1200	693	925	8	-	5	7.7	Y	0	0	4	P	U
17355	20130817:1200	890	903	5.6	-	-	-	N	1	-	-	-	U
17355	20130817:1200	907	901	-	-	5	11.3	N	-	1	-	H	U
17355	20130817:1200	1382	850	3	-	340	16.5	Y	0	0	3	P	U
17355	20130817:1200	1507	837	-	-	340	16.5	N	-	1	-	H	U
17355	20130817:1200	1807	806	-	-	5	12.4	N	-	1	-	H	U
17355	20130817:1200	2924	700	-7.1	-	345	12.4	Y	0	0	2	P	U
17355	20130817:1200	3475	652	-10.1	-	-	-	N	1	-	-	-	U
17355	20130817:1200	4207	591	-	-	310	9.8	N	-	1	-	H	U
17355	20130817:1200	4807	546	-	-	285	11.3	N	-	1	-	H	U
17355	20130817:1200	5470	500	-23.3	-	285	9.3	Y	0	0	2	P	U
17355	20130817:1200	6200	452	-29.5	-	-	-	N	1	-	-	-	U
17355	20130817:1200	6307	445	-	-	265	7.2	N	-	1	-	H	U
17355	20130817:1800	0	1013	-	-	75	8.8	Y	-	4	-	H	Y
17355	20130817:1800	300	978	-	-	65	14.9	N	-	1	-	H	Y
17355	20130817:1800	600	943	-	-	45	17.5	N	-	1	-	H	Y
17355	20130817:1800	768	925	-	-	40	17.5	Y	-	0	-	P	Y
17355	20130817:1800	900	911	-	-	35	16	N	-	1	-	H	Y
17355	20130817:1800	1460	850	-	-	45	10.8	Y	-	0	-	P	Y
17355	20130817:1800	1500	846	-	-	45	10.8	N	-	1	-	H	Y
17355	20130817:1800	1800	817	-	-	360	11.8	N	-	1	-	H	Y
17355	20130817:1800	2400	759	-	-	35	4.6	N	-	1	-	H	Y
17355	20130817:1800	3000	702	-	-	45	5.7	N	-	1	-	H	Y
17355	20130817:1800	3016	700	-	-	45	5.7	Y	-	0	-	P	Y
17355	20130818:0600	0	1013	-	-	210	4.1	Y	-	4	-	H	Y
17355	20130818:0600	300	978	-	-	170	9.3	N	-	1	-	H	Y
17355	20130818:0600	600	943	-	-	140	10.3	N	-	1	-	H	Y
17355	20130818:0600	768	925	-	-	150	8.2	Y	-	0	-	P	Y
17355	20130818:0600	900	911	-	-	165	7.2	N	-	1	-	H	Y
17355	20130818:0600	1200	878	-	-	175	7.7	N	-	1	-	H	Y
17355	20130818:0600	1460	850	-	-	165	7.7	Y	-	0	-	P	Y
17355	20130818:0600	1500	846	-	-	160	7.2	N	-	1	-	H	Y
17355	20130818:0600	2100	788	-	-	135	8.2	N	-	1	-	H	Y
17355	20130818:0600	2400	759	-	-	165	9.8	N	-	1	-	H	Y
17355	20130818:0600	2700	730	-	-	160	8.2	N	-	1	-	H	Y
17355	20130818:0600	3016	700	-	-	175	8.2	Y	-	0	-	P	Y
17355	20130818:0600	3900	627	-	-	200	6.2	N	-	1	-	H	Y
17355	20130818:0600	4500	578	-	-	170	4.1	N	-	1	-	H	Y
17355	20130818:1200	7	1008.4	14.9	9.1	236	3.5	Y	4	4	-	H	U
17355	20130818:1200	78	1000	13.8	-	265	1	Y	0	0	5	P	U
17355	20130818:1200	86	999	13.8	-	-	-	N	1	-	-	-	U
17355	20130818:1200	307	973	-	-	235	4.1	N	-	1	-	H	U
17355	20130818:1200	607	938	-	-	145	5.1	N	-	1	-	H	U
17355	20130818:1200	728	925	9	-	145	2.6	Y	0	0	3	P	U
17355	20130818:1200	907	905	-	-	105	4.1	N	-	1	-	H	U
17355	20130818:1200	1207	872	-	-	180	3.6	N	-	1	-	H	U
17355	20130818:1200	1421	850	3.8	-	185	3.1	Y	0	0	2	P	U
17355	20130818:1200	1507	841	-	-	170	3.6	N	-	1	-	H	U
17355	20130818:1200	1682	823	1	-	-	-	N	1	-	-	-	U
17355	20130818:1200	1807	810	-	-	150	4.1	N	-	1	-	H	U
