station,date,tair,twet,rh,tdew
22719,20120125:2100,17.2,14.8,76,12.9
22719,20120125:2200,17.2,14.8,76,12.9
22719,20120125:2300,17.2,14.9,77,13.1
22719,20120126:0000,17.3,14.6,73,12.4
22719,20120126:0100,17,14.4,74,12.3
22719,20120126:0200,17.1,14.4,73,12.2
22719,20120126:0300,17,14.6,76,12.8
22719,20120126:0400,16.6,13.9,73,11.8
22719,20120126:0500,16.1,13.6,74,11.5
22719,20120126:0600,16.6,14,74,12
22719,20120126:0700,17.5,14.6,71,12.2
22719,20120126:0800,18.9,15,64,12
22719,20120126:0900,19.7,15.6,63,12.5
22719,20120126:1000,20.1,15.7,61,12.4
22719,20120126:1100,21.4,16,54,11.7
22719,20120126:1200,21.8,16.2,53,11.8
22719,20120126:1300,22.1,16.9,57,13.2
22719,20120126:1400,21.2,16.8,62,13.6
22719,20120126:1500,21.4,16.3,57,12.5
22719,20120126:1600,21.4,16.6,59,13.1
22719,20120126:1700,21,16.8,63,13.7
22719,20120126:1800,20.6,16.5,64,13.6
22719,20120126:1900,20.1,16.1,64,13.1
22719,20120126:2000,18.2,15.4,73,13.3
22719,20120126:2100,17,14.6,76,12.8
22719,20120126:2200,16.8,14.6,78,13
22719,20120126:2300,17.2,14.9,77,13.1
22719,20120127:0000,17.2,14.9,77,13.1
22719,20120127:0100,17.5,15.2,77,13.4
22719,20120127:0200,17.4,15.2,78,13.5
22719,20120127:0300,17.8,15.5,77,13.7
22719,20120127:0400,17,14.8,78,13.1
22719,20120127:0500,17.1,14.9,78,13.2
22719,20120127:0600,17.6,15.2,76,13.3
22719,20120127:0700,17.1,15.2,81,13.8
22719,20120127:0800,18.7,16.3,77,14.6
22719,20120127:0900,19.1,16.2,73,14.2
22719,20120127:1000,20.6,16.9,67,14.3
22719,20120127:1100,18,17,90,16.3
22719,20120127:1200,17.7,16.8,91,16.2
22719,20120127:1300,16.2,15.5,92,14.9
22719,20120127:1400,16,14.9,88,14
22719,20120127:1500,16.8,14.5,77,12.8
22719,20120127:1600,18,14.3,65,11.3
22719,20120127:1700,18,13.9,61,10.4
22719,20120127:1800,17.2,13,59,9.1
22719,20120127:1900,16.4,12.6,62,9.1
22719,20120127:2000,15.5,12.2,66,9.2
22719,20120127:2100,15.4,11.5,60,7.7
22719,20120127:2200,15.2,11.6,62,8
22719,20120127:2300,15.2,11.2,58,7
22719,20120128:0000,15.7,11.4,56,7
22719,20120128:0100,15.8,12,61,8.3
22719,20120128:0200,15.4,11.4,59,7.5
22719,20120128:0300,15.5,11.8,62,8.3
22719,20120128:0400,15.1,11.3,60,7.4
22719,20120128:0500,14.9,11.5,64,8.2
22719,20120128:0600,13.6,11.2,73,8.9
22719,20120128:0700,14.3,11.4,68,8.5
22719,20120128:0800,15,11.5,63,8
22719,20120128:0900,16.7,12.7,60,8.9
22719,20120128:1000,17,13.5,65,10.4
22719,20120128:1100,18.9,14.2,57,10.2
22719,20120128:1200,19.1,14.6,59,10.9
22719,20120128:1300,18.8,14.7,62,11.4
22719,20120128:1400,18.6,14.5,62,11.2
22719,20120128:1500,18.8,14.8,63,11.6
22719,20120128:1600,18.2,14.6,66,11.8
22719,20120128:1700,18.3,14.8,67,12.1
22719,20120128:1800,17,14.6,76,12.8
22719,20120128:1900,17,13.8,68,11.1
22719,20120128:2000,16.7,13.8,71,11.4
22719,20120128:2100,16.6,14,74,12
22719,20120128:2200,16.5,14.1,75,12.1
22719,20120128:2300,16.7,13.9,72,11.6
22719,20120129:0000,17,13.7,67,10.8
22719,20120129:0100,17.2,14,68,11.3
22719,20120129:0200,17.1,14.7,76,12.8
22719,20120129:0300,17,14.3,73,12.1
22719,20120129:0400,16.1,14.5,83,13.2
22719,20120129:0500,16.8,14.5,77,12.8
22719,20120129:0600,16.8,14.3,75,12.4
22719,20120129:0700,17.2,14.7,75,12.7
22719,20120129:0800,17.8,15,73,12.9
22719,20120129:0900,18.6,14.9,65,11.9
22719,20120129:1000,19.2,15.6,67,12.9
22719,20120129:1100,19.5,15.8,66,13
22719,20120129:1200,19.3,15.7,67,13
22719,20120129:1300,19.5,16.3,70,13.9
22719,20120129:1400,19.5,16.7,74,14.8
22719,20120129:1500,20.2,16.5,67,13.9
22719,20120129:1600,19.9,16.8,72,14.7
22719,20120129:1700,19.7,16.1,67,13.4
22719,20120129:1800,18.9,15.8,71,13.5
22719,20120129:1900,18.3,15.7,75,13.8
22719,20120129:2000,17.7,15.6,79,14
22719,20120129:2100,17.1,15.3,82,14
22719,20120129:2200,17.4,15.5,81,14.1
22719,20120129:2300,17.3,15.4,81,14
22719,20120130:0000,17.8,15.6,78,13.9
22719,20120130:0100,17.8,15.8,80,14.3
22719,20120130:0200,17.5,15.6,81,14.2
22719,20120130:0300,17.3,15.6,83,14.4
22719,20120130:0400,17.1,15.5,84,14.4
22719,20120130:0500,16,14.7,86,13.7
22719,20120130:0600,15.3,14.3,89,13.5
22719,20120130:0700,18,16.2,82,14.9
22719,20120130:0800,18.4,16.1,78,14.5
22719,20120130:0900,19.5,16.5,72,14.3
22719,20120130:1000,20.7,16.9,66,14.1
22719,20120130:1100,22.5,17.9,62,14.9
22719,20120130:1200,23.6,18.6,60,15.4
22719,20120130:1300,23.8,18.7,59,15.3
22719,20120130:1400,23.5,18.7,61,15.5
22719,20120130:1500,23.4,18.6,61,15.5
22719,20120130:1600,23.1,18.5,62,15.4
22719,20120130:1700,22.3,18.5,68,16.1
22719,20120130:1800,21.1,17.7,70,15.4
22719,20120130:1900,20.2,17.4,74,15.4
22719,20120130:2000,19.4,17.1,78,15.5
22719,20120130:2100,18.9,16.7,79,15.2
22719,20120130:2200,18.6,16.5,80,15.1
22719,20120130:2300,18.2,16.4,82,15.1
22719,20120131:0000,18.2,16.4,82,15.1
22719,20120131:0100,18.1,16.5,84,15.4
22719,20120131:0200,18,16.5,85,15.4
22719,20120131:0300,18.1,16.3,82,15
22719,20120131:0400,18,16.1,81,14.7
22719,20120131:0500,17.5,15.8,83,14.6
22719,20120131:0600,17.2,15.7,85,14.7
22719,20120131:0700,17.8,16.2,84,15.1
22719,20120131:0800,19.5,16.7,74,14.8
22719,20120131:0900,20.7,17.2,69,14.8
22719,20120131:1000,21.9,17.8,65,15
22719,20120131:1100,23.1,18.5,62,15.4
22719,20120131:1200,23.4,18.6,61,15.5
22719,20120131:1300,24.1,18.9,59,15.6
22719,20120131:1400,23.8,18.5,58,15
22719,20120131:1500,22.1,18.7,71,16.6
22719,20120131:1600,21.2,18,72,16
22719,20120131:1700,21.1,17.8,71,15.7
22719,20120131:1800,21.4,17.8,69,15.5
22719,20120131:1900,22,18,66,15.4
22719,20120131:2000,20,17.2,74,15.2
22719,20120131:2100,18.9,16.4,76,14.6
22719,20120131:2200,18.4,16.7,83,15.5
22719,20120131:2300,16.9,15.6,87,14.7
22719,20120201:0000,16.1,15.1,89,14.3
22719,20120201:0100,15.6,14.8,91,14.1
22719,20120201:0200,15.9,15.3,93,14.8
22719,20120201:0300,16.7,15.7,90,15.1
22719,20120201:0400,16.5,15.5,89,14.7
22719,20120201:0500,16.4,15.6,91,14.9
22719,20120201:0600,16.4,15.7,93,15.3
22719,20120201:0700,18,17.1,91,16.5
22719,20120201:0800,20.6,18.4,80,17
22719,20120201:0900,21.4,18.6,75,16.8
22719,20120201:1000,21.5,18.3,72,16.3
22719,20120201:1100,22,18.8,72,16.7
22719,20120201:1200,21.9,18.8,73,16.9
22719,20120201:1300,22.7,19,69,16.7
22719,20120201:1400,22.5,18.6,67,16.1
22719,20120201:1500,22.5,19.1,71,17
22719,20120201:1600,22.3,19,72,17
22719,20120201:1700,21.7,18.6,73,16.7
22719,20120201:1800,21.2,18.4,75,16.6
22719,20120201:1900,20.4,17.5,74,15.6
22719,20120201:2000,19.5,17.5,81,16.2
22719,20120201:2100,19.2,17.2,81,15.9
22719,20120201:2200,19.2,17.4,83,16.3
22719,20120201:2300,19.5,17.8,84,16.7
22719,20120202:0000,19.3,17.5,83,16.4
22719,20120202:0100,19.2,17.5,84,16.4
22719,20120202:0200,19.2,17.6,85,16.6
22719,20120202:0300,18.7,17,83,15.8
22719,20120202:0400,17.7,16.7,90,16
22719,20120202:0500,17.5,16.8,93,16.4
22719,20120202:0600,17.3,16.7,94,16.3
22719,20120202:0700,17.5,17,95,16.7
22719,20120202:0800,17.7,17.2,95,16.9
22719,20120202:0900,18.3,17.7,94,17.3
22719,20120202:1000,19.3,18.3,90,17.6
22719,20120202:1100,20.9,18.9,82,17.7
22719,20120202:1200,21.6,19.7,83,18.6
22719,20120202:1300,21.7,19.4,80,18.1
22719,20120202:1400,22.1,19.8,80,18.5
22719,20120202:1500,22.7,19.5,73,17.6
22719,20120202:1600,23.5,18.8,62,15.8
22719,20120202:1700,22.7,18.6,66,16
22719,20120202:1800,22.1,18.9,72,16.8
22719,20120202:1900,21.5,18.8,76,17.1
22719,20120202:2000,20.4,18.5,82,17.2
22719,20120202:2100,19.5,17.7,83,16.6
22719,20120202:2200,19.5,17.6,82,16.4
22719,20120202:2300,19.3,17.2,80,15.8
22719,20120203:0000,18.7,17.1,84,15.9
22719,20120203:0100,18.1,16.9,88,16.1
22719,20120203:0200,17.9,16.9,90,16.3
22719,20120203:0300,17.4,16.6,92,16.1
22719,20120203:0400,17.2,16.4,92,15.9
22719,20120203:0500,17.1,16.3,92,15.8
22719,20120203:0600,17.4,15.9,85,14.9
22719,20120203:0700,17.7,16,83,14.8
22719,20120203:0800,18,16.2,82,14.9
22719,20120203:0900,17.3,16.1,88,15.3
22719,20120203:1000,17.6,16.3,87,15.4
22719,20120203:1100,19.9,16.6,70,14.3
22719,20120203:1200,20.3,16.7,68,14.2
22719,20120203:1300,20.4,16.8,68,14.3
22719,20120203:1400,20.2,16.7,68,14.1
22719,20120203:1500,20,16.7,70,14.4
22719,20120203:1600,19.4,16.2,70,13.8
22719,20120203:1700,19.3,16.1,70,13.7
22719,20120203:1800,18.9,15.7,70,13.3
22719,20120203:1900,18.4,15.3,70,12.9
22719,20120203:2000,18.2,15.2,71,12.9
22719,20120203:2100,18.2,15.2,71,12.9
22719,20120203:2200,17.9,15,72,12.8
22719,20120203:2300,17.8,15,73,12.9
22719,20120204:0000,17.7,14.6,70,12.2
22719,20120204:0100,17.5,14.2,68,11.5
22719,20120204:0200,17.5,14.4,70,12
22719,20120204:0300,17.2,14.5,73,12.3
22719,20120204:0400,17.2,14.5,73,12.3
22719,20120204:0500,17.7,14.5,69,12
22719,20120204:0600,17.2,14.3,71,11.9
22719,20120204:0700,17.6,14.6,71,12.3
22719,20120204:0800,18.6,15.1,67,12.4
22719,20120204:0900,19.5,15.6,64,12.5
22719,20120204:1000,19.6,15.5,63,12.4
22719,20120204:1100,20.5,15.7,58,12
22719,20120204:1200,21.2,16.2,57,12.4
22719,20120204:1300,21.3,16,55,11.9
22719,20120204:1400,20.6,15.9,59,12.3
22719,20120204:1500,20,15.2,57,11.2
22719,20120204:1600,20.2,15.3,57,11.4
22719,20120204:1700,20.5,15.1,53,10.6
22719,20120204:1800,20.2,14.7,52,10
22719,20120204:1900,19.2,14.2,55,10
22719,20120204:2000,18.1,14,61,10.5
22719,20120204:2100,17,13.7,67,10.8
22719,20120204:2200,16.1,13.4,72,11.1
22719,20120204:2300,15.5,13.1,75,11.1
22719,20120205:0000,14.6,12.7,79,11
22719,20120205:0100,15.3,13.5,81,12.1
22719,20120205:0200,15.1,13.3,81,11.9
22719,20120205:0300,15.8,13.8,79,12.2
22719,20120205:0400,15.7,13.8,80,12.3
22719,20120205:0500,16.1,14,78,12.3
22719,20120205:0600,16.2,14.1,78,12.4
22719,20120205:0700,16.5,14.4,78,12.7
22719,20120205:0800,18.5,15,67,12.3
22719,20120205:0900,19.7,15.1,59,11.5
22719,20120205:1000,20.5,15.3,55,11.2
22719,20120205:1100,21.5,14.7,44,8.8
22719,20120205:1200,21.2,15.5,52,11
22719,20120205:1300,21,15.4,52,10.8
22719,20120205:1400,21.2,15.1,49,10.1
22719,20120205:1500,21.2,15.1,49,10.1
22719,20120205:1600,20.8,15.5,54,11.2
22719,20120205:1700,19.8,14.2,51,9.4
22719,20120205:1800,19.6,14.7,56,10.6
22719,20120205:1900,19,14.2,56,10.1
22719,20120205:2000,18.4,14.4,62,11
22719,20120205:2100,17.8,14,63,10.7
22719,20120205:2200,17.7,14,64,10.8
22719,20120205:2300,17.6,14.3,68,11.6
22719,20120206:0000,16.6,13.8,72,11.6
22719,20120206:0100,16,13.6,75,11.6
22719,20120206:0200,14.8,13,80,11.4
22719,20120206:0300,15.4,13.8,83,12.5
22719,20120206:0400,15.5,14.1,85,13
22719,20120206:0500,15.2,13.7,84,12.5
22719,20120206:0600,15.3,13.5,81,12.1
22719,20120206:0700,16.8,14.6,78,13
22719,20120206:0800,17.4,14.8,74,12.7
22719,20120206:0900,18.5,15.4,70,12.9
22719,20120206:1000,19.2,15.5,66,12.7
22719,20120206:1100,19.7,15.6,63,12.5
22719,20120206:1200,21.2,16,56,12.1
22719,20120206:1300,21.1,16.1,57,12.3
22719,20120206:1400,21.1,16.1,57,12.3
22719,20120206:1500,21.7,15.9,52,11.4
22719,20120206:1600,20.9,15.2,51,10.4
22719,20120206:1700,20.9,15.3,52,10.7
22719,20120206:1800,20.2,15.1,55,10.9
22719,20120206:1900,19.4,14.4,55,10.2
22719,20120206:2000,18.6,14.2,59,10.5
22719,20120206:2100,17.9,14,63,10.8
22719,20120206:2200,17.4,14.1,68,11.5
22719,20120206:2300,17.4,14,67,11.2
22719,20120207:0000,17.2,14.2,70,11.7
22719,20120207:0100,16.8,14.4,76,12.6
22719,20120207:0200,16.5,14.2,76,12.3
22719,20120207:0300,15.6,13.6,79,12
22719,20120207:0400,14.8,13.1,81,11.6
22719,20120207:0500,14.1,12.4,81,10.9
22719,20120207:0600,13.6,12.3,85,11.1
22719,20120207:0700,16.1,13.6,74,11.5
22719,20120207:0800,17.8,14.3,66,11.4
22719,20120207:0900,19.2,14.8,60,11.3
22719,20120207:1000,21,16,57,12.2
22719,20120207:1100,19.6,15.5,63,12.4
22719,20120207:1200,20.6,16.2,61,12.8
22719,20120207:1300,22,16.6,55,12.6
22719,20120207:1400,22.7,16.6,51,12.1
22719,20120207:1500,22.8,16.7,51,12.2
22719,20120207:1600,21.7,16.3,55,12.3
22719,20120207:1700,21.4,17,62,13.8
22719,20120207:1800,20.4,16.4,64,13.4
22719,20120207:1900,18.9,16.6,78,15
22719,20120207:2000,18.2,16.4,82,15.1
22719,20120207:2100,17.8,16.3,85,15.3
22719,20120207:2200,17.6,16,84,14.9
22719,20120207:2300,16.8,15.4,86,14.4
22719,20120208:0000,15.9,14.9,89,14.1
22719,20120208:0100,15,14,89,13.2
22719,20120208:0200,14.6,13.8,91,13.2
22719,20120208:0300,14,13.3,92,12.7
22719,20120208:0400,14,13.3,92,12.7
22719,20120208:0500,13.8,13.2,93,12.7
22719,20120208:0600,13.8,13.3,94,12.9
22719,20120208:0700,16.6,15.7,90,15
22719,20120208:0800,19.5,16.6,73,14.5
22719,20120208:0900,20.3,17.1,71,14.9
22719,20120208:1000,21.4,17.8,69,15.5
22719,20120208:1100,21.7,17.6,65,14.9
22719,20120208:1200,21.6,17.9,68,15.5
22719,20120208:1300,21.6,17.8,67,15.2
22719,20120208:1400,22.3,18.4,67,15.9
22719,20120208:1500,23.4,19.3,66,16.7
22719,20120208:1600,21.9,18.8,73,16.9
22719,20120208:1700,23,19.2,68,16.8
22719,20120208:1800,19.4,17.9,86,17
22719,20120208:1900,18.7,17.5,88,16.7
22719,20120208:2000,18,16.6,86,15.6
22719,20120208:2100,17.1,15.9,88,15.1
22719,20120208:2200,17.6,16.2,86,15.2
22719,20120208:2300,16.3,15.4,90,14.7
22719,20120209:0000,16.4,15.6,92,15.1
22719,20120209:0100,17.6,16.4,88,15.6
22719,20120209:0200,16.9,15.4,85,14.4
22719,20120209:0300,17,15.7,87,14.8
22719,20120209:0400,16.8,15.6,88,14.8
22719,20120209:0500,16.7,15.6,88,14.7
22719,20120209:0600,16.9,15.7,88,14.9
22719,20120209:0700,17.4,16.2,88,15.4
22719,20120209:0800,18.7,17,83,15.8
22719,20120209:0900,21,17.7,71,15.6
22719,20120209:1000,22.9,18.4,63,15.5
22719,20120209:1100,23,18.6,64,15.8
22719,20120209:1200,24.2,18.7,57,15.2
22719,20120209:1300,23.9,19.3,63,16.4
22719,20120209:1400,22.5,18.6,67,16.1
22719,20120209:1500,22,18.6,71,16.5
22719,20120209:1600,22.9,19.5,71,17.4
22719,20120209:1700,22.6,18.7,67,16.2
22719,20120209:1800,21.8,18.6,72,16.5
22719,20120209:1900,20.3,17.9,78,16.3
22719,20120209:2000,19.3,17.5,83,16.4
22719,20120209:2100,18.8,17.2,84,16.1
22719,20120209:2200,18.6,17.2,86,16.2
22719,20120209:2300,18.7,17.3,86,16.3
22719,20120210:0000,18.8,17.4,86,16.4
22719,20120210:0100,18.7,17.4,87,16.5
22719,20120210:0200,18.4,17.1,87,16.2
22719,20120210:0300,17.7,16.6,89,15.9
22719,20120210:0400,16.9,15.9,90,15.3
22719,20120210:0500,16.4,15.6,92,15.1
22719,20120210:0600,16.1,15.5,93,15
22719,20120210:0700,18.4,17.5,91,16.9
22719,20120210:0800,19.7,17.9,83,16.7
22719,20120210:0900,21.1,18.4,76,16.7
22719,20120210:1000,22.4,19.2,73,17.3
22719,20120210:1100,23,19,67,16.6
22719,20120210:1200,22.6,18.5,66,15.9
22719,20120210:1300,23.6,18.8,61,15.6
22719,20120210:1400,23.6,19.4,66,16.9
22719,20120210:1500,23,18.9,66,16.3
22719,20120210:1600,22.7,18.6,66,16
22719,20120210:1700,22.3,18.8,70,16.6
22719,20120210:1800,21.7,18.7,74,16.9
22719,20120210:1900,20.3,17.8,77,16.2
22719,20120210:2000,19.4,17.2,79,15.7
22719,20120210:2100,19,17.1,82,15.9
22719,20120210:2200,18.6,16.9,83,15.7
22719,20120210:2300,18.8,16.9,82,15.7
22719,20120211:0000,19,17.3,84,16.2
22719,20120211:0100,18.8,17.3,85,16.2
22719,20120211:0200,18.6,17.1,85,16
22719,20120211:0300,18.5,17.3,88,16.5
22719,20120211:0400,17.9,16.8,89,16.1
22719,20120211:0500,18.3,17,87,16.1
22719,20120211:0600,17.6,16.6,90,16
22719,20120211:0700,19,17.6,86,16.6
22719,20120211:0800,18.9,18,91,17.4
22719,20120211:0900,19.4,18.5,91,17.9
22719,20120211:1000,20.6,18.9,84,17.8
22719,20120211:1100,21.8,18.8,74,17
22719,20120211:1200,21.9,18.7,72,16.6
22719,20120211:1300,22.2,18.9,72,16.9
22719,20120211:1400,22.4,19.1,72,17.1
22719,20120211:1500,22,18.6,71,16.5
22719,20120211:1600,22.1,18.4,68,15.9
22719,20120211:1700,21.1,17.6,69,15.2
22719,20120211:1800,20.1,16.8,70,14.5
22719,20120211:1900,19.1,16.1,72,13.9
22719,20120211:2000,18.2,15.4,73,13.3
22719,20120211:2100,17.6,15,74,12.9
22719,20120211:2200,16.7,14.2,75,12.3
22719,20120211:2300,15.3,13.3,79,11.7
22719,20120212:0000,14.6,12.9,81,11.4
22719,20120212:0100,14,12.7,85,11.5
22719,20120212:0200,13.8,12.7,87,11.7
22719,20120212:0300,14,12.9,87,11.9
22719,20120212:0400,14.8,13.6,87,12.7
22719,20120212:0500,15.9,14.5,85,13.4
22719,20120212:0600,16.5,14.8,82,13.4
22719,20120212:0700,17.2,15.3,81,13.9
22719,20120212:0800,17.3,15.7,84,14.6
22719,20120212:0900,18,16.6,86,15.6
22719,20120212:1000,18.9,17.7,88,16.9
22719,20120212:1100,20.6,18.2,78,16.6
22719,20120212:1200,20.8,18,75,16.2
22719,20120212:1300,20.7,18,76,16.3
22719,20120212:1400,20.9,18.3,77,16.7
22719,20120212:1500,20.8,17.9,74,16
22719,20120212:1600,20.5,17.9,76,16.1
22719,20120212:1700,18.7,17.7,90,17
22719,20120212:1800,18.2,17.4,92,16.9
22719,20120212:1900,18,17.4,94,17
22719,20120212:2000,17.9,17.3,94,16.9
22719,20120212:2100,18.6,17.3,87,16.4
22719,20120212:2200,18.7,17.2,85,16.1
22719,20120212:2300,18.9,17.4,85,16.3
22719,20120213:0000,17.8,17.2,94,16.8
22719,20120213:0100,18,17.3,93,16.9
22719,20120213:0200,17.8,17.3,95,17
22719,20120213:0300,17.5,17,95,16.7
22719,20120213:0400,17.4,16.9,95,16.6
22719,20120213:0500,17.6,17.1,95,16.8
22719,20120213:0600,17.6,17.1,95,16.8
22719,20120213:0700,18.2,17.7,95,17.4
22719,20120213:0800,18.9,18.2,93,17.8
22719,20120213:0900,20.4,18.5,82,17.2
22719,20120213:1000,21.8,19.2,77,17.6
22719,20120213:1100,22,19.5,78,18
22719,20120213:1200,22.9,19.3,70,17.1
22719,20120213:1300,22.9,19.7,73,17.8
22719,20120213:1400,23.9,20.2,70,18.1
22719,20120213:1500,23.7,19.5,66,17
22719,20120213:1600,23,19,67,16.6
22719,20120213:1700,21.7,17.7,66,15.1
22719,20120213:1800,20.9,17.2,67,14.6
22719,20120213:1900,19.9,16.8,72,14.7
22719,20120213:2000,19.1,16.6,76,14.8
22719,20120213:2100,18,16.4,84,15.3
22719,20120213:2200,17.6,16.2,86,15.2
22719,20120213:2300,16.8,15.6,88,14.8
22719,20120214:0000,16.5,15.6,90,14.9
22719,20120214:0100,16.2,15.2,89,14.4
22719,20120214:0200,16.2,15.3,90,14.6
22719,20120214:0300,16.4,15.4,89,14.6
22719,20120214:0400,16.1,15.1,89,14.3
22719,20120214:0500,16,15.1,90,14.4
22719,20120214:0600,16,15.2,91,14.5
22719,20120214:0700,17,16.2,92,15.7
22719,20120214:0800,19.3,17.2,80,15.8
22719,20120214:0900,20.5,18.1,78,16.5
22719,20120214:1000,21.8,18.3,70,16.1
22719,20120214:1100,23,18.9,66,16.3
22719,20120214:1200,22.3,19.4,75,17.7
22719,20120214:1300,22.6,19.2,71,17.1
22719,20120214:1400,23.4,19.8,70,17.6
22719,20120214:1500,24.8,20.6,67,18.3
22719,20120214:1600,24,19.9,67,17.5
22719,20120214:1700,23.2,19.6,70,17.4
22719,20120214:1800,23,19.2,68,16.8
22719,20120214:1900,21.7,18.9,75,17.1
22719,20120214:2000,20.7,20.7,100,20.7
22719,20120214:2100,19.5,17.8,84,16.7
22719,20120214:2200,19.4,18.2,88,17.4
22719,20120214:2300,19.1,17.9,88,17.1
22719,20120215:0000,19.2,18,88,17.2
22719,20120215:0100,19.2,18.3,91,17.7
22719,20120215:0200,19.2,18.4,92,17.9
22719,20120215:0300,19,18.2,92,17.7
22719,20120215:0400,18.7,18,93,17.5
22719,20120215:0500,18.3,17.7,94,17.3
22719,20120215:0600,18.2,17.5,93,17.1
22719,20120215:0700,18,17.4,94,17
22719,20120215:0800,18.7,18.1,94,17.7
22719,20120215:0900,18.9,18.1,92,17.6
22719,20120215:1000,19,18.2,92,17.7
22719,20120215:1100,19.5,18.4,89,17.6
22719,20120215:1200,20,18.5,86,17.6
22719,20120215:1300,20.9,18.1,75,16.3
22719,20120215:1400,20.5,18.7,83,17.5
22719,20120215:1500,21.4,18.7,76,17
22719,20120215:1600,21.3,18.5,75,16.7
22719,20120215:1700,22.1,18.7,71,16.6
22719,20120215:1800,21.2,18,72,16
22719,20120215:1900,19.8,17.4,78,15.9
22719,20120215:2000,18.9,17.2,84,16.1
22719,20120215:2100,18.6,17.4,88,16.6
22719,20120215:2200,17.6,16.7,91,16.1
22719,20120215:2300,17.1,16.3,92,15.8
22719,20120216:0000,16.9,16.1,92,15.6
22719,20120216:0100,16.7,16,93,15.6
22719,20120216:0200,16.7,16,93,15.6
22719,20120216:0300,16.6,16,94,15.6
22719,20120216:0400,16.8,16.2,94,15.8
22719,20120216:0500,16.7,16.1,94,15.7
22719,20120216:0600,16.2,15.6,94,15.2
22719,20120216:0700,18.3,17.8,95,17.5
22719,20120216:0800,20.4,18.7,84,17.6
22719,20120216:0900,21.8,18.7,73,16.8
22719,20120216:1000,22.6,18.5,66,15.9
22719,20120216:1100,23.2,18.7,63,15.8
22719,20120216:1200,23.6,18.9,62,15.9
22719,20120216:1300,23.8,18.5,58,15
22719,20120216:1400,24.2,19.1,60,15.9
22719,20120216:1500,24,18.6,57,15
22719,20120216:1600,23.4,18.7,62,15.7
22719,20120216:1700,23.1,18.5,62,15.4
22719,20120216:1800,21.7,17.9,67,15.3
22719,20120216:1900,21,17.7,71,15.6
22719,20120216:2000,20.6,17.7,74,15.8
22719,20120216:2100,20.3,17.9,78,16.3
22719,20120216:2200,20.2,17.8,78,16.3
22719,20120216:2300,19.6,17.5,80,16.1
22719,20120217:0000,19,17.2,83,16.1
22719,20120217:0100,18,16.6,86,15.6
22719,20120217:0200,17.3,16.1,88,15.3
22719,20120217:0300,16.9,15.9,90,15.3
22719,20120217:0400,17,16.1,91,15.5
22719,20120217:0500,16.7,15.7,90,15.1
22719,20120217:0600,16,15.2,91,14.5
22719,20120217:0700,17.3,16.2,89,15.5
22719,20120217:0800,20.6,18,76,16.2
22719,20120217:0900,22.3,18.4,67,15.9
22719,20120217:1000,23.5,18.7,61,15.5
22719,20120217:1100,22.6,18.7,67,16.2
22719,20120217:1200,20.6,18.3,79,16.8
22719,20120217:1300,20.3,18.1,80,16.8
22719,20120217:1400,20,18.2,83,17
22719,20120217:1500,20.3,18.5,83,17.3
22719,20120217:1600,20.2,18.3,82,17
22719,20120217:1700,20.8,18.6,80,17.2
22719,20120217:1800,20.8,18.6,80,17.2
22719,20120217:1900,20.1,18.4,84,17.3
22719,20120217:2000,19.4,18.3,89,17.6
22719,20120217:2100,18.4,17.3,89,16.6
22719,20120217:2200,17.8,16.9,91,16.3
22719,20120217:2300,16.9,16.1,92,15.6
22719,20120218:0000,16.5,15.9,94,15.5
22719,20120218:0100,16.1,15.6,95,15.3
22719,20120218:0200,15.9,15.4,95,15.1
22719,20120218:0300,15.5,15,95,14.7
22719,20120218:0400,15.2,14.8,96,14.6
22719,20120218:0500,14.7,14.4,96,14.1
22719,20120218:0600,14.4,14.1,96,13.8
22719,20120218:0700,17.3,17.1,98,17
22719,20120218:0800,19.4,18.5,91,17.9
22719,20120218:0900,20.5,17.9,76,16.1
22719,20120218:1000,21.6,18.2,70,15.9
22719,20120218:1100,22.5,18.2,64,15.4
22719,20120218:1200,23.6,19.2,64,16.4
22719,20120218:1300,23.6,18.6,60,15.4
22719,20120218:1400,23.7,18.9,61,15.7
22719,20120218:1500,23.1,18.3,61,15.2
22719,20120218:1600,22.8,18.2,62,15.2
22719,20120218:1700,22.3,18.7,69,16.3
22719,20120218:1800,21.6,18.2,70,15.9
22719,20120218:1900,20.8,17.5,71,15.4
22719,20120218:2000,19.4,16.7,75,14.9
22719,20120218:2100,19.2,17.1,80,15.7
